,EREGL,EREGL,EREGL,HEKTS,HEKTS,HEKTS,THYAO,THYAO,THYAO,TUPRS,TUPRS,TUPRS
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2000-06-15 00:00:00+00:00,0.4104369878768921,0.4104369878768921,40062417,0.0277239996939897,0.0262250006198883,43588026,0.0015849999617785,0.0015210000565275,247557689,1.3432830572128296,1.3432830572128296,9841144
2000-06-16 00:00:00+00:00,0.3794609904289245,0.3794609904289245,40163903,0.0262250006198883,0.0251010004431009,8812764,0.0015210000565275,0.0014260000316426,188977252,1.3432830572128296,1.3432830572128296,7877919
2000-06-19 00:00:00+00:00,0.3833329975605011,0.3833329975605011,50480136,0.025475999340415,0.0247269999235868,4651750,0.0015210000565275,0.0014890000456944,107328619,1.4072489738464355,1.4072489738464355,5311595
2000-06-20 00:00:00+00:00,0.3949489891529083,0.3949489891529083,13144327,0.025849999859929,0.025475999340415,3410520,0.0015529999509453,0.0015210000565275,307479330,1.4072489738464355,1.4072489738464355,4378724
2000-06-21 00:00:00+00:00,0.3910770118236542,0.3910770118236542,4394543,0.025475999340415,0.025475999340415,482670,0.0015849999617785,0.0015849999617785,751245096,1.4285709857940674,1.4285709857940674,338852
2000-06-22 00:00:00+00:00,0.3949489891529083,0.3949489891529083,22779969,0.025849999859929,0.025475999340415,4212887,0.0015529999509453,0.0015210000565275,302883309,1.4285709857940674,1.4285709857940674,3819972
2000-06-23 00:00:00+00:00,0.3949489891529083,0.3949489891529083,7585183,0.025849999859929,0.025849999859929,5415707,0.0015529999509453,0.0015210000565275,186322781,1.4072489738464355,1.4072489738464355,1198869
2000-06-26 00:00:00+00:00,0.3949489891529083,0.3949489891529083,2205453,0.025475999340415,0.0251010004431009,980325,0.0015210000565275,0.0014890000456944,97384313,1.4072489738464355,1.4072489738464355,1944580
2000-06-27 00:00:00+00:00,0.3833329975605011,0.3833329975605011,30903033,0.0247269999235868,0.0243519991636276,4686354,0.0014580000424757,0.0014580000424757,86667265,1.364604949951172,1.364604949951172,784285
2000-06-28 00:00:00+00:00,0.3872050046920776,0.3872050046920776,7773588,0.025475999340415,0.0251010004431009,4515691,0.0014890000456944,0.0014580000424757,28636042,1.4285709857940674,1.4285709857940674,3631889
2000-06-29 00:00:00+00:00,0.3949489891529083,0.3949489891529083,16442045,0.0251010004431009,0.0251010004431009,2074910,0.0015210000565275,0.0015210000565275,184879618,1.4285709857940674,1.4285709857940674,1507025
2000-06-30 00:00:00+00:00,0.3872050046920776,0.3872050046920776,2395500,0.0243519991636276,0.0243519991636276,2332119,0.0014890000456944,0.0014580000424757,71858490,1.3859269618988037,1.3859269618988037,2150633
2000-07-03 00:00:00+00:00,0.3910770118236542,0.3910770118236542,2441867,0.025475999340415,0.0251010004431009,4726027,0.0014890000456944,0.0014260000316426,65950701,1.4072489738464355,1.4072489738464355,4424060
2000-07-04 00:00:00+00:00,0.3833329975605011,0.3833329975605011,9343396,0.025849999859929,0.025475999340415,3183198,0.0014260000316426,0.0013630000175908,78623519,1.3859269618988037,1.3859269618988037,3878503
2000-07-05 00:00:00+00:00,0.3794609904289245,0.3794609904289245,28612008,0.025475999340415,0.0247269999235868,3250017,0.0013940000208094,0.0013630000175908,138982929,1.4072489738464355,1.4072489738464355,1715861
2000-07-06 00:00:00+00:00,0.3794609904289245,0.3794609904289245,14849805,0.025475999340415,0.0251010004431009,2741433,0.0014260000316426,0.0013940000208094,41420518,1.4072489738464355,1.4072489738464355,1899601
2000-07-07 00:00:00+00:00,0.3639729917049408,0.3639729917049408,7101977,0.0262250006198883,0.0262250006198883,44999450,0.0013940000208094,0.0013940000208094,28437015,1.4285709857940674,1.4285709857940674,1628954
