,GARAN,GARAN,GARAN,GUBRF,GUBRF,GUBRF,KRDMD,KRDMD,KRDMD,YKBNK,YKBNK,YKBNK
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2013-09-25 00:00:00+00:00,8.34000015258789,8.239999771118164,94456534,3.5374999046325684,3.587500095367432,4460200,1.0920170545578003,1.1105259656906128,40218552,3.0592710971832275,3.027069091796875,45012416
2013-09-26 00:00:00+00:00,8.220000267028809,8.220000267028809,39717028,3.612499952316284,3.612499952316284,1923308,1.1012710332870483,1.1012710332870483,17748587,3.020627975463867,3.0141870975494385,21699314
2013-09-27 00:00:00+00:00,8.119999885559082,7.980000019073486,52308967,3.587500095367432,3.5374999046325684,1109352,1.0827620029449463,1.0827620029449463,10160314,2.9691030979156494,2.949781894683838,15279532
2013-09-30 00:00:00+00:00,7.960000038146973,7.960000038146973,31421382,3.549999952316284,3.674999952316284,5350960,1.0549989938735962,1.045745015144348,14796513,2.904697895050049,2.89825701713562,33012038
2013-10-01 00:00:00+00:00,8.180000305175781,8.260000228881836,43659711,3.700000047683716,3.75,5795340,1.0735080242156982,1.0827620029449463,9862471,2.981985092163086,3.007746934890747,19501010
2013-10-02 00:00:00+00:00,8.039999961853027,7.920000076293945,66768474,3.825000047683716,3.8125,3203720,1.0735080242156982,1.0827620029449463,21479754,2.994865894317627,2.949781894683838,16199531
2013-10-03 00:00:00+00:00,8.0,8.020000457763672,36976060,3.8125,3.799999952316284,1775004,1.1012710332870483,1.1012710332870483,12794197,2.981985092163086,3.020627975463867,14293782
2013-10-04 00:00:00+00:00,7.940000057220459,7.940000057220459,37361082,3.787499904632568,3.762500047683716,1156716,1.1105259656906128,1.1012710332870483,10664187,3.033509016036988,3.0141870975494385,17930514
2013-10-07 00:00:00+00:00,7.820000171661377,7.78000020980835,24380388,3.737499952316284,3.837500095367432,3469232,1.1012710332870483,1.1012710332870483,6182529,2.975543975830078,2.9691030979156494,10949441
2013-10-08 00:00:00+00:00,7.820000171661377,7.659999847412109,46680901,3.787499904632568,3.787499904632568,2073288,1.1012710332870483,1.0827620029449463,8775528,2.9884250164031982,2.943341016769409,23495606
2013-10-09 00:00:00+00:00,7.519999980926514,7.619999885559082,50514019,3.75,3.737499952316284,1165640,1.0735080242156982,1.0735080242156982,5118330,2.878935098648072,2.91113805770874,18140269
2013-10-10 00:00:00+00:00,7.739999771118164,7.78000020980835,33867440,3.75,3.737499952316284,1467708,1.1012710332870483,1.1105259656906128,9799324,2.936901092529297,2.962662935256958,27443109
2013-10-11 00:00:00+00:00,7.860000133514404,7.840000152587891,16024803,3.75,3.75,962164,1.147542953491211,1.147542953491211,6823630,2.994865894317627,2.9691030979156494,13212519
2013-10-14 00:00:00+00:00,7.820000171661377,7.820000171661377,11388129,3.75,3.762500047683716,1016540,1.138288974761963,1.138288974761963,5173085,2.9562220573425293,2.9691030979156494,5897995
2013-10-15 00:00:00+00:00,7.840000152587891,7.840000152587891,0,3.75,3.75,0,1.147542953491211,1.147542953491211,0,2.9691030979156494,2.9691030979156494,0
2013-10-16 00:00:00+00:00,7.840000152587891,7.840000152587891,0,3.75,3.75,0,1.147542953491211,1.147542953491211,0,2.9691030979156494,2.9691030979156494,0
2013-10-17 00:00:00+00:00,7.840000152587891,7.840000152587891,0,3.75,3.75,0,1.147542953491211,1.147542953491211,0,2.9691030979156494,2.9691030979156494,0
2013-10-18 00:00:00+00:00,7.840000152587891,7.840000152587891,0,3.75,3.75,0,1.147542953491211,1.147542953491211,0,2.9691030979156494,2.9691030979156494,0
2013-10-21 00:00:00+00:00,8.119999885559082,8.199999809265137,39058392,3.837500095367432,3.849999904632568,2458992,1.1567970514297483,1.166051983833313,7950719,3.0463900566101074,3.0592710971832275,31988423
2013-10-22 00:00:00+00:00,8.239999771118164,8.319999694824219,46201060,3.887500047683716,3.900000095367432,2011340,1.175305962562561,1.193814992904663,49913034,3.065711975097656,3.1107959747314453,53018328
2013-10-23 00:00:00+00:00,8.239999771118164,8.180000305175781,38949927,3.887500047683716,4.050000190734863,7592760,1.2030689716339111,1.193814992904663,19380101,3.085033893585205,3.0785930156707764,23516563
2013-10-24 00:00:00+00:00,8.180000305175781,8.079999923706055,32917322,4.037499904632568,4.0625,2144572,1.2123240232467651,1.2400870323181152,25826656,3.097914934158325,3.0785930156707764,19210535
2013-10-25 00:00:00+00:00,8.140000343322754,8.220000267028809,29106650,4.137499809265137,4.150000095367432,1889960,1.2308330535888672,1.2400870323181152,12878557,3.085033893585205,3.085033893585205,18359242
2013-10-28 00:00:00+00:00,8.279999732971191,8.260000228881836,19830796,4.162499904632568,4.199999809265137,6572368,1.2493410110473633,1.2400870323181152,10347149,3.097914934158325,3.085033893585205,11804540
2013-10-29 00:00:00+00:00,8.260000228881836,8.260000228881836,0,4.199999809265137,4.199999809265137,0,1.2400870323181152,1.2400870323181152,0,3.085033893585205,3.085033893585205,0
2013-10-30 00:00:00+00:00,8.399999618530273,8.260000228881836,32075448,4.162499904632568,4.099999904632568,1780696,1.2308330535888672,1.184561014175415,23760234,3.1043550968170166,3.065711975097656,18434132
2013-10-31 00:00:00+00:00,8.199999809265137,8.039999961853027,37587412,4.099999904632568,4.1875,2548836,1.1567970514297483,1.166051983833313,10853544,3.039949893951416,2.981985092163086,16411318
2013-11-01 00:00:00+00:00,7.880000114440918,7.760000228881836,53331203,4.175000190734863,4.212500095367432,2381964,1.166051983833313,1.166051983833313,7525305,2.949781894683838,2.9240190982818604,16782175
2013-11-04 00:00:00+00:00,7.900000095367432,7.78000020980835,26730542,4.175000190734863,4.25,2862040,1.166051983833313,1.166051983833313,5614424,2.949781894683838,2.904697895050049,11545372
2013-11-05 00:00:00+00:00,7.840000152587891,7.559999942779541,62625184,4.262499809265137,4.150000095367432,3285416,1.175305962562561,1.138288974761963,16542750,2.936901092529297,2.8016490936279297,45790221
2013-11-06 00:00:00+00:00,7.579999923706055,7.71999979019165,44924861,4.137499809265137,3.9375,4989620,1.147542953491211,1.147542953491211,6890555,2.8145298957824707,2.8467330932617188,32064157
2013-11-07 00:00:00+00:00,7.679999828338623,7.699999809265137,52692923,3.974999904632568,3.912499904632568,756432,1.147542953491211,1.147542953491211,14883436,2.853173017501831,2.853173017501831,33692919
2013-11-08 00:00:00+00:00,7.699999809265137,7.460000038146973,59404816,3.974999904632568,3.887500047683716,1506420,1.138288974761963,1.1105259656906128,23526340,2.8338510990142822,2.7565650939941406,33399032
2013-11-11 00:00:00+00:00,7.460000038146973,7.320000171661377,38124407,3.9375,3.900000095367432,866764,1.1197799444198608,1.0735080242156982,17241387,2.7372429370880127,2.6663970947265625,29437820
2013-11-12 00:00:00+00:00,7.320000171661377,7.320000171661377,35499651,3.700000047683716,3.6875,640804,1.0642540454864502,1.0642540454864502,10302712,2.6470749378204346,2.705039978027344,33150934
2013-11-13 00:00:00+00:00,7.400000095367432,7.400000095367432,75414487,3.712500095367432,3.650000095367432,1117840,1.0735080242156982,1.0827620029449463,14048794,2.750123977661133,2.750123977661133,23006341
2013-11-14 00:00:00+00:00,7.599999904632568,7.619999885559082,37330519,3.737499952316284,3.762500047683716,1475492,1.1197799444198608,1.1197799444198608,10260797,2.8145298957824707,2.8145298957824707,13922099
2013-11-15 00:00:00+00:00,7.679999828338623,7.639999866485596,40963809,3.799999952316284,3.825000047683716,1522612,1.1290340423583984,1.1197799444198608,8846084,2.8467330932617188,2.827410936355591,20593843
2013-11-18 00:00:00+00:00,7.699999809265137,7.760000228881836,31948470,3.887500047683716,3.900000095367432,1182776,1.1290340423583984,1.138288974761963,13092966,2.8467330932617188,2.87249493598938,17042961
2013-11-19 00:00:00+00:00,7.679999828338623,7.559999942779541,38198215,3.9375,3.912499904632568,875192,1.1290340423583984,1.1290340423583984,13699552,2.85961389541626,2.808089017868042,17752474
2013-11-20 00:00:00+00:00,7.420000076293945,7.619999885559082,44192061,3.837500095367432,3.837500095367432,2081720,1.138288974761963,1.166051983833313,19363352,2.7694458961486816,2.820970058441162,20510394
2013-11-21 00:00:00+00:00,7.559999942779541,7.5,43352505,3.837500095367432,3.962500095367432,3448528,1.166051983833313,1.175305962562561,26214865,2.788767099380493,2.795207977294922,22623376
2013-11-22 00:00:00+00:00,7.559999942779541,7.619999885559082,41970789,4.037499904632568,3.924999952316284,3063496,1.184561014175415,1.193814992904663,6635467,2.808089017868042,2.8338510990142822,35825954
2013-11-25 00:00:00+00:00,7.800000190734863,7.78000020980835,25099334,4.150000095367432,4.162499904632568,4569728,1.2308330535888672,1.2308330535888672,6499259,2.8853759765625,2.87249493598938,18441548
2013-11-26 00:00:00+00:00,7.760000228881836,7.619999885559082,30312855,4.112500190734863,4.0,2598780,1.2493410110473633,1.2400870323181152,17524172,2.866054058074951,2.827410936355591,17501493
2013-11-27 00:00:00+00:00,7.639999866485596,7.539999961853027,28898246,4.0625,4.0625,4125888,1.2215780019760132,1.2215780019760132,18569311,2.808089017868042,2.7823269367218018,21983714
2013-11-28 00:00:00+00:00,7.599999904632568,7.539999961853027,18607290,4.050000190734863,4.025000095367432,1974028,1.2215780019760132,1.2030689716339111,18137976,2.795207977294922,2.7694458961486816,9614410
2013-11-29 00:00:00+00:00,7.539999961853027,7.619999885559082,33938323,4.025000095367432,4.025000095367432,1414860,1.2030689716339111,1.2215780019760132,14648478,2.775886058807373,2.775886058807373,27109273
2013-12-02 00:00:00+00:00,7.559999942779541,7.619999885559082,21464672,4.025000095367432,4.025000095367432,1057128,1.2030689716339111,1.2215780019760132,10866143,2.7694458961486816,2.775886058807373,20507110
2013-12-03 00:00:00+00:00,7.360000133514404,7.239999771118164,44679487,3.825000047683716,3.787499904632568,1467608,1.193814992904663,1.184561014175415,17456574,2.6792778968811035,2.640634059906006,24760155
2013-12-04 00:00:00+00:00,7.239999771118164,7.320000171661377,48613578,3.700000047683716,3.712500095367432,1898920,1.175305962562561,1.184561014175415,16455076,2.653515100479126,2.6663970947265625,25002521
2013-12-05 00:00:00+00:00,7.260000228881836,7.139999866485596,49305347,3.700000047683716,3.712500095367432,8111256,1.175305962562561,1.175305962562561,12753405,2.6341938972473145,2.5891098976135254,34306120
2013-12-06 00:00:00+00:00,7.159999847412109,7.300000190734863,59397347,3.640000104904175,3.680000066757202,2492621,1.166051983833313,1.184561014175415,18041858,2.5762290954589844,2.621313095092773,36277132
2013-12-09 00:00:00+00:00,7.300000190734863,7.260000228881836,28780947,3.7100000381469727,3.7200000286102295,3366929,1.2030689716339111,1.2123240232467651,24505710,2.640634059906006,2.6470749378204346,20573169
2013-12-10 00:00:00+00:00,7.239999771118164,7.199999809265137,27569985,3.7100000381469727,3.630000114440918,944005,1.2215780019760132,1.2123240232467651,12731982,2.640634059906006,2.640634059906006,24746349
2013-12-11 00:00:00+00:00,7.21999979019165,7.139999866485596,31601452,3.650000095367432,3.630000114440918,2511338,1.2215780019760132,1.2123240232467651,18331349,2.6470749378204346,2.595550060272217,24944863
2013-12-12 00:00:00+00:00,7.119999885559082,7.019999980926514,47026152,3.650000095367432,3.609999895095825,1143274,1.2030689716339111,1.193814992904663,11036845,2.595550060272217,2.5826690196990967,25659951
2013-12-13 00:00:00+00:00,7.119999885559082,7.21999979019165,24379999,3.640000104904175,3.630000114440918,952522,1.2030689716339111,1.2030689716339111,5971134,2.6148719787597656,2.6277530193328857,11989406
2013-12-16 00:00:00+00:00,7.28000020980835,7.340000152587891,15700802,3.680000066757202,3.690000057220459,923815,1.2123240232467651,1.2215780019760132,2256482,2.653515100479126,2.6599559783935547,20376772
2013-12-17 00:00:00+00:00,7.199999809265137,6.980000019073486,46292332,3.609999895095825,3.4100000858306885,1662734,1.175305962562561,1.0920170545578003,42268852,2.601990938186645,2.5569069385528564,44959108
2013-12-18 00:00:00+00:00,7.0,7.21999979019165,40890037,3.259999990463257,3.380000114440918,3406478,1.1105259656906128,1.1197799444198608,26210415,2.5053820610046387,2.5440258979797363,46810958
2013-12-19 00:00:00+00:00,7.139999866485596,7.0,43969420,3.359999895095825,3.2100000381469727,1456160,1.1012710332870483,1.0827620029449463,27797001,2.5247039794921875,2.4925010204315186,33272559
2013-12-20 00:00:00+00:00,7.019999980926514,7.059999942779541,41447562,3.2100000381469727,3.150000095367432,2183909,1.0827620029449463,1.1012710332870483,11884522,2.4925010204315186,2.5053820610046387,24366271
2013-12-23 00:00:00+00:00,7.0,6.920000076293945,30968229,3.140000104904175,3.009999990463257,3856703,1.0920170545578003,1.0735080242156982,11363935,2.5053820610046387,2.4667389392852783,20148851
2013-12-24 00:00:00+00:00,6.960000038146973,6.980000019073486,25963303,3.0899999141693115,3.039999961853028,1630467,1.0920170545578003,1.0920170545578003,15123527,2.498941898345948,2.5053820610046387,8679156
2013-12-25 00:00:00+00:00,6.840000152587891,6.71999979019165,36860809,3.069999933242798,2.950000047683716,1811124,1.0735080242156982,1.017982006072998,26540917,2.447417020797729,2.4023330211639404,17070555
2013-12-26 00:00:00+00:00,6.699999809265137,6.460000038146973,31683097,2.8399999141693115,2.759999990463257,1597796,0.9532009959220886,0.9439470171928406,48864536,2.3894519805908203,2.273521900177002,15363828
2013-12-27 00:00:00+00:00,6.28000020980835,6.480000019073486,30865341,2.490000009536743,2.5899999141693115,2186527,0.8421480059623718,0.8884199857711792,39546375,2.176913022994995,2.2799620628356934,15052082
2013-12-30 00:00:00+00:00,6.699999809265137,6.960000038146973,39772083,2.7300000190734863,2.8299999237060547,2474250,0.9717100262641908,1.008726954460144,43478447,2.331486940383911,2.383011102676392,14898276
2013-12-31 00:00:00+00:00,7.0,6.960000038146973,19398674,2.799999952316284,2.759999990463257,1110081,0.9809640049934388,0.9809640049934388,25663841,2.383011102676392,2.3958919048309326,7511228
2014-01-01 00:00:00+00:00,6.960000038146973,6.960000038146973,0,2.759999990463257,2.759999990463257,0,0.9809640049934388,0.9809640049934388,0,2.3958919048309326,2.3958919048309326,0
2014-01-02 00:00:00+00:00,6.789999961853027,6.800000190734863,23763027,2.7100000381469727,2.720000028610229,1081540,0.9624549746513368,0.9809640049934388,39329882,2.3379271030426025,2.3443679809570312,12825485
2014-01-03 00:00:00+00:00,6.789999961853027,6.599999904632568,44580237,2.7699999809265137,2.740000009536743,1118810,0.9809640049934388,0.9717100262641908,23883480,2.3443679809570312,2.3057239055633545,14108116
2014-01-06 00:00:00+00:00,6.659999847412109,6.940000057220459,57515715,2.809999942779541,2.970000028610229,2266206,0.9809640049934388,0.999472975730896,30990397,2.331486940383911,2.3765709400177,39889269
2014-01-07 00:00:00+00:00,6.989999771118164,7.010000228881836,62905793,3.0199999809265137,3.0199999809265137,2453009,0.990218997001648,0.999472975730896,21835580,2.3894519805908203,2.408773899078369,37960237
2014-01-08 00:00:00+00:00,6.929999828338623,6.78000020980835,52497226,2.950000047683716,2.930000066757202,1264210,0.9809640049934388,0.9809640049934388,11500985,2.3958919048309326,2.3701300621032715,19591011
2014-01-09 00:00:00+00:00,6.710000038146973,6.670000076293945,38141318,2.9100000858306885,2.869999885559082,637591,0.9809640049934388,0.9532009959220886,15940706,2.3379271030426025,2.3443679809570312,12633133
2014-01-10 00:00:00+00:00,6.699999809265137,6.869999885559082,57526360,2.880000114440918,2.930000066757202,1618327,0.9717100262641908,0.9717100262641908,18358206,2.357249021530152,2.4023330211639404,21225442
2014-01-13 00:00:00+00:00,6.920000076293945,6.769999980926514,62247293,3.0,2.9600000381469727,840669,0.999472975730896,0.990218997001648,22957703,2.4216549396514893,2.408773899078369,12123257
2014-01-14 00:00:00+00:00,6.670000076293945,6.829999923706055,58377270,2.940000057220459,3.0,1382334,0.9809640049934388,0.999472975730896,16861842,2.36368989944458,2.4345359802246094,21203826
2014-01-15 00:00:00+00:00,6.760000228881836,6.739999771118164,99078653,3.069999933242798,3.1600000858306885,5292115,0.999472975730896,0.999472975730896,8694356,2.4280951023101807,2.447417020797729,28076136
2014-01-16 00:00:00+00:00,6.659999847412109,6.599999904632568,49836281,3.2300000190734863,3.359999895095825,8868106,0.990218997001648,0.990218997001648,13453189,2.4280951023101807,2.4023330211639404,19804400
2014-01-17 00:00:00+00:00,6.630000114440918,6.539999961853027,51651990,3.400000095367432,3.150000095367432,2630896,0.990218997001648,0.9624549746513368,17011024,2.4280951023101807,2.3894519805908203,19120587
2014-01-20 00:00:00+00:00,6.599999904632568,6.550000190734863,29934073,3.240000009536743,3.380000114440918,9884124,0.9809640049934388,0.9717100262641908,10342699,2.3958919048309326,2.3894519805908203,15404535
2014-01-21 00:00:00+00:00,6.639999866485596,6.710000038146973,76421388,3.4100000858306885,3.3499999046325684,2954554,0.9717100262641908,0.9809640049934388,18601656,2.3894519805908203,2.3894519805908203,37211258
2014-01-22 00:00:00+00:00,6.820000171661377,6.900000095367432,40865987,3.4200000762939453,3.369999885559082,1410050,0.990218997001648,0.999472975730896,9260309,2.4023330211639404,2.408773899078369,19926959
2014-01-23 00:00:00+00:00,6.829999923706055,6.550000190734863,70201683,3.299999952316284,3.220000028610229,2615106,0.990218997001648,0.9717100262641908,11127305,2.3958919048309326,2.3121650218963623,30917409
2014-01-24 00:00:00+00:00,6.400000095367432,6.400000095367432,86228152,3.180000066757202,3.190000057220459,2149396,0.9439470171928406,0.9532009959220886,8157096,2.164031982421875,2.2348780632019043,41455584
2014-01-27 00:00:00+00:00,6.519999980926514,6.440000057220459,101863980,3.25,3.319999933242798,6202616,0.9624549746513368,0.9717100262641908,16626049,2.254199981689453,2.260639905929565,41915574
2014-01-28 00:00:00+00:00,6.440000057220459,6.289999961853027,53826874,3.3399999141693115,3.2300000190734863,2580039,0.9717100262641908,0.9532009959220886,26383902,2.254199981689453,2.183353900909424,24897772
2014-01-29 00:00:00+00:00,6.190000057220459,5.989999771118164,130149991,3.200000047683716,3.0999999046325684,2427004,0.9346920251846312,0.9161829948425292,36288293,2.118947982788086,2.073863983154297,38683828
2014-01-30 00:00:00+00:00,5.949999809265137,6.130000114440918,77082535,3.150000095367432,3.220000028610229,3110277,0.9069290161132812,0.9069290161132812,18455756,2.073863983154297,2.0931859016418457,20669853
2014-01-31 00:00:00+00:00,5.900000095367432,5.960000038146973,69416937,3.2100000381469727,3.289999961853028,3298502,0.8884199857711792,0.8976749777793884,21595489,2.0609829425811768,2.0481019020080566,24412357
2014-02-03 00:00:00+00:00,5.940000057220459,5.840000152587891,46155299,3.259999990463257,3.25,1492393,0.8976749777793884,0.8976749777793884,6654874,2.054542064666748,2.015898942947388,15331871
2014-02-04 00:00:00+00:00,5.889999866485596,6.079999923706055,60872381,3.240000009536743,3.25,1867174,0.8884199857711792,0.9069290161132812,9459375,2.03521990776062,2.0609829425811768,22243316
2014-02-05 00:00:00+00:00,6.179999828338623,6.079999923706055,64582654,3.309999942779541,3.3299999237060547,4025596,0.9161829948425292,0.9069290161132812,9886130,2.112507104873657,2.067423105239868,19202005
2014-02-06 00:00:00+00:00,6.260000228881836,6.460000038146973,81509842,3.3299999237060547,3.359999895095825,2205470,0.9254379868507384,0.9439470171928406,34435371,2.1253879070281982,2.151150941848755,33443365
2014-02-07 00:00:00+00:00,6.400000095367432,6.440000057220459,78628244,3.369999885559082,3.359999895095825,1965857,0.9254379868507384,0.9346920251846312,21702826,2.1575911045074463,2.164031982421875,27490885
2014-02-10 00:00:00+00:00,6.329999923706055,6.329999923706055,49245692,3.369999885559082,3.359999895095825,1750455,0.9254379868507384,0.9254379868507384,7339054,2.151150941848755,2.176913022994995,20396963
2014-02-11 00:00:00+00:00,6.409999847412109,6.400000095367432,63058727,3.4100000858306885,3.400000095367432,2532107,0.9346920251846312,0.9346920251846312,15808417,2.2155559062957764,2.196234941482544,30034781
2014-02-12 00:00:00+00:00,6.460000038146973,6.340000152587891,49607392,3.390000104904175,3.3499999046325684,919693,0.9346920251846312,0.9346920251846312,14131915,2.228437900543213,2.196234941482544,17068726
2014-02-13 00:00:00+00:00,6.260000228881836,6.239999771118164,28262195,3.299999952316284,3.299999952316284,1376508,0.9346920251846312,0.9346920251846312,4523829,2.151150941848755,2.176913022994995,15867991
2014-02-14 00:00:00+00:00,6.360000133514404,6.409999847412109,49415505,3.319999933242798,3.3499999046325684,1286344,0.9532009959220886,0.9809640049934388,54067145,2.2155559062957764,2.228437900543213,21883299
2014-02-17 00:00:00+00:00,6.449999809265137,6.5,35288337,3.369999885559082,3.289999961853028,2686472,1.036489963531494,1.027235984802246,17349635,2.254199981689453,2.267081022262573,18041619
2014-02-18 00:00:00+00:00,6.420000076293945,6.289999961853027,56360946,3.289999961853028,3.309999942779541,1407992,1.008726954460144,1.017982006072998,40117087,2.241318941116333,2.209115982055664,35280716
2014-02-19 00:00:00+00:00,6.210000038146973,6.199999809265137,47270757,3.3299999237060547,3.390000104904175,1674666,0.999472975730896,0.999472975730896,16319990,2.176913022994995,2.170471906661988,28868778
2014-02-20 00:00:00+00:00,6.199999809265137,6.25,50801382,3.390000104904175,3.359999895095825,1850775,1.008726954460144,1.008726954460144,15533572,2.183353900909424,2.183353900909424,20709255
2014-02-21 00:00:00+00:00,6.230000019073486,6.25,42869769,3.390000104904175,3.440000057220459,4471305,1.017982006072998,1.017982006072998,21646338,2.183353900909424,2.183353900909424,17674129
2014-02-24 00:00:00+00:00,6.210000038146973,6.289999961853027,39069458,3.4600000381469727,3.509999990463257,1414975,1.027235984802246,1.027235984802246,26752065,2.176913022994995,2.196234941482544,16004757
2014-02-25 00:00:00+00:00,6.090000152587891,6.03000020980835,42878248,3.440000057220459,3.470000028610229,2754137,0.999472975730896,0.9809640049934388,18662819,2.131829023361206,2.131829023361206,19528673
2014-02-26 00:00:00+00:00,6.079999923706055,5.989999771118164,53752120,3.4600000381469727,3.359999895095825,1801602,0.990218997001648,0.9717100262641908,16930335,2.1253879070281982,2.099626064300537,22867319
2014-02-27 00:00:00+00:00,6.0,6.039999961853027,31230674,3.3399999141693115,3.4100000858306885,2896068,0.9809640049934388,0.990218997001648,12883579,2.0931859016418457,2.106066942214966,18470170
2014-02-28 00:00:00+00:00,6.090000152587891,6.059999942779541,40690607,3.450000047683716,3.450000047683716,703183,1.0549989938735962,1.0642540454864502,28104563,2.144710063934326,2.131829023361206,23972803
2014-03-03 00:00:00+00:00,5.980000019073486,5.96999979019165,25494932,3.4100000858306885,3.400000095367432,383087,1.045745015144348,1.027235984802246,12097581,2.118947982788086,2.112507104873657,9608894
2014-03-04 00:00:00+00:00,6.119999885559082,6.179999828338623,30483630,3.619999885559082,3.630000114440918,1865433,1.0642540454864502,1.0642540454864502,20248387,2.1575911045074463,2.1575911045074463,13556833
2014-03-05 00:00:00+00:00,6.21999979019165,6.239999771118164,35988467,3.660000085830689,3.660000085830689,1445011,1.0735080242156982,1.0827620029449463,21516814,2.183353900909424,2.196234941482544,17399044
2014-03-06 00:00:00+00:00,6.28000020980835,6.289999961853027,47551064,3.660000085830689,3.7300000190734863,2502204,1.1012710332870483,1.1012710332870483,19409650,2.228437900543213,2.228437900543213,20113376
2014-03-07 00:00:00+00:00,6.28000020980835,6.190000057220459,39873302,3.7300000190734863,3.650000095367432,630274,1.0920170545578003,1.0735080242156982,15618789,2.241318941116333,2.228437900543213,30176613
2014-03-10 00:00:00+00:00,6.150000095367432,6.179999828338623,30405383,3.680000066757202,3.650000095367432,1505606,1.0827620029449463,1.0827620029449463,13324549,2.273521900177002,2.260639905929565,26962846
2014-03-11 00:00:00+00:00,6.179999828338623,6.190000057220459,27068446,3.650000095367432,3.650000095367432,1243325,1.0735080242156982,1.0827620029449463,13357955,2.273521900177002,2.260639905929565,17539987
2014-03-12 00:00:00+00:00,6.119999885559082,6.309999942779541,58383943,3.670000076293945,3.660000085830689,1203207,1.0735080242156982,1.0735080242156982,8332804,2.260639905929565,2.318605899810791,32184197
2014-03-13 00:00:00+00:00,6.380000114440918,6.380000114440918,37876250,3.680000066757202,3.650000095367432,642122,1.0920170545578003,1.0827620029449463,5373773,2.3443679809570312,2.286402940750122,23205266
2014-03-14 00:00:00+00:00,6.389999866485596,6.429999828338623,33737634,3.5999999046325684,3.5999999046325684,545238,1.0827620029449463,1.0735080242156982,6403705,2.299283981323242,2.299283981323242,18649705
2014-03-17 00:00:00+00:00,6.489999771118164,6.480000019073486,22777717,3.630000114440918,3.630000114440918,756501,1.0642540454864502,1.0735080242156982,3869086,2.357249021530152,2.36368989944458,9299542
2014-03-18 00:00:00+00:00,6.570000171661377,6.800000190734863,51284801,3.650000095367432,3.690000057220459,1330111,1.0735080242156982,1.0920170545578003,14494692,2.4023330211639404,2.4409759044647217,37623447
2014-03-19 00:00:00+00:00,6.71999979019165,6.78000020980835,54326402,3.869999885559082,3.819999933242798,2088909,1.0920170545578003,1.1012710332870483,14443608,2.3958919048309326,2.383011102676392,21538906
2014-03-20 00:00:00+00:00,6.739999771118164,6.71999979019165,50534932,3.7699999809265137,3.7300000190734863,1309156,1.0827620029449463,1.0920170545578003,15309787,2.3894519805908203,2.3701300621032715,12514631
2014-03-21 00:00:00+00:00,6.619999885559082,6.619999885559082,23074165,3.680000066757202,3.670000076293945,837763,1.0920170545578003,1.0920170545578003,7899359,2.350807905197144,2.383011102676392,8673665
2014-03-24 00:00:00+00:00,6.630000114440918,6.480000019073486,31853665,3.640000104904175,3.5299999713897705,1000288,1.0920170545578003,1.0827620029449463,7938403,2.3701300621032715,2.318605899810791,11861144
2014-03-25 00:00:00+00:00,6.579999923706055,6.679999828338623,51285705,3.559999942779541,3.5899999141693115,477887,1.0920170545578003,1.0920170545578003,13940807,2.3443679809570312,2.350807905197144,14842050
2014-03-26 00:00:00+00:00,6.929999828338623,7.090000152587891,72596502,3.660000085830689,3.700000047683716,984522,1.1105259656906128,1.1197799444198608,37895025,2.4280951023101807,2.569787979125977,35116219
2014-03-27 00:00:00+00:00,7.119999885559082,7.110000133514404,74023318,3.75,3.7100000381469727,2131996,1.1290340423583984,1.1105259656906128,22058429,2.5826690196990967,2.537585020065308,21373798
2014-03-28 00:00:00+00:00,7.329999923706055,7.53000020980835,57990059,3.75,3.7200000286102295,807526,1.1105259656906128,1.1197799444198608,10961284,2.5762290954589844,2.6277530193328857,21254216
2014-03-31 00:00:00+00:00,7.670000076293945,7.320000171661377,80145496,3.7699999809265137,3.7799999713897705,609279,1.1290340423583984,1.193814992904663,37372001,2.608431100845337,2.6148719787597656,20262926
2014-04-01 00:00:00+00:00,7.46999979019165,7.610000133514404,59939466,3.890000104904175,3.910000085830689,579453,1.175305962562561,1.184561014175415,20428563,2.6148719787597656,2.653515100479126,27869958
2014-04-02 00:00:00+00:00,7.659999847412109,7.590000152587891,55436396,3.9800000190734863,4.0,1364787,1.2030689716339111,1.193814992904663,17538067,2.640634059906006,2.5891098976135254,25081703
2014-04-03 00:00:00+00:00,7.679999828338623,7.559999942779541,53229739,4.03000020980835,4.039999961853027,997673,1.2215780019760132,1.2030689716339111,30533839,2.6341938972473145,2.608431100845337,13742017
2014-04-04 00:00:00+00:00,7.630000114440918,7.860000133514404,83798320,4.070000171661377,4.099999904632568,1575838,1.2030689716339111,1.2030689716339111,12995646,2.640634059906006,2.705039978027344,26981657
2014-04-07 00:00:00+00:00,7.809999942779541,7.809999942779541,49033016,4.150000095367432,4.139999866485596,638453,1.2030689716339111,1.2030689716339111,10928392,2.717921018600464,2.711481094360352,19064651
2014-04-08 00:00:00+00:00,7.96999979019165,8.079999923706055,63633175,4.159999847412109,4.159999847412109,597167,1.2123240232467651,1.2030689716339111,13036456,2.7823269367218018,2.8853759765625,28716055
2014-04-09 00:00:00+00:00,7.960000038146973,7.849999904632568,43468090,4.070000171661377,4.099999904632568,793073,1.193814992904663,1.184561014175415,11611810,2.8338510990142822,2.820970058441162,26287341
