,AKBNK,AKBNK,AKBNK,ASELS,ASELS,ASELS,FROTO,FROTO,FROTO,SISE,SISE,SISE
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2004-10-25 00:00:00+00:00,2.245361089706421,2.245361089706421,4348129,0.0720380023121833,0.0720380023121833,6050082,11.300000190734863,11.300000190734863,117412000,0.7433810234069824,0.7184640169143677,3458114
2004-10-26 00:00:00+00:00,2.227818965911865,2.227818965911865,4165648,0.0720380023121833,0.0720380023121833,2591515,11.199999809265137,11.199999809265137,87486763,0.726768970489502,0.726768970489502,3799667
2004-10-27 00:00:00+00:00,2.280445098876953,2.280445098876953,8987692,0.0727730020880699,0.0727730020880699,15446660,11.399999618530272,11.399999618530272,104415000,0.7392280101776123,0.726768970489502,6659640
2004-10-28 00:00:00+00:00,2.333070993423462,2.333070993423462,3222194,0.0727730020880699,0.0727730020880699,5705016,11.699999809265137,11.699999809265137,450546000,0.7516869902610779,0.7475339770317078,8817795
2004-10-29 00:00:00+00:00,2.333070993423462,2.333070993423462,0,0.0727730020880699,0.0727730020880699,0,11.699999809265137,11.699999809265137,0,0.7475339770317078,0.7475339770317078,0
2004-11-01 00:00:00+00:00,2.2979869842529297,2.2979869842529297,6794206,0.0731410011649131,0.0731410011649131,20278306,11.800000190734863,11.800000190734863,414489000,0.7516869902610779,0.7433810234069824,7921643
2004-11-02 00:00:00+00:00,2.2979869842529297,2.2979869842529297,5119078,0.0735080018639564,0.0735080018639564,86351408,11.600000381469728,11.600000381469728,350491000,0.7433810234069824,0.7392280101776123,7818733
2004-11-03 00:00:00+00:00,2.40323805809021,2.40323805809021,15853142,0.0874750018119812,0.0874750018119812,197574204,11.5,11.5,490436000,0.7724519968032837,0.755840003490448,11422999
2004-11-04 00:00:00+00:00,2.3155291080474854,2.3155291080474854,9285217,0.0830639973282814,0.0830639973282814,112715492,11.399999618530272,11.399999618530272,455338000,0.7516869902610779,0.7350749969482422,5393873
2004-11-05 00:00:00+00:00,2.3155291080474854,2.3155291080474854,2822529,0.0830639973282814,0.0830639973282814,30276963,11.399999618530272,11.399999618530272,148370000,0.7475339770317078,0.7475339770317078,3252708
2004-11-08 00:00:00+00:00,2.280445098876953,2.280445098876953,6588574,0.0837989971041679,0.0837989971041679,59578821,11.199999809265137,11.199999809265137,161527000,0.7641459703445435,0.755840003490448,16485723
2004-11-09 00:00:00+00:00,2.262902975082397,2.262902975082397,6117119,0.0793889984488487,0.0793889984488487,15358939,11.100000381469728,11.100000381469728,465776000,0.7724519968032837,0.7641459703445435,9771162
2004-11-10 00:00:00+00:00,2.262902975082397,2.262902975082397,5616761,0.0815939977765083,0.0815939977765083,85413218,10.899999618530272,10.899999618530272,370201000,0.7724519968032837,0.7641459703445435,7615481
2004-11-11 00:00:00+00:00,2.1401100158691406,2.1401100158691406,12509132,0.0852700024843216,0.0852700024843216,90433907,10.600000381469728,10.600000381469728,332178000,0.7724519968032837,0.7433810234069824,4185988
2004-11-12 00:00:00+00:00,2.157651901245117,2.157651901245117,4017032,0.0867400020360946,0.0867400020360946,38926647,10.199999809265137,10.199999809265137,654874000,0.7433810234069824,0.726768970489502,4662719
2004-11-15 00:00:00+00:00,2.175194025039673,2.175194025039673,0,0.0852700024843216,0.0852700024843216,0,10.199999809265137,10.199999809265137,0,0.7350749969482422,0.7350749969482422,0
2004-11-16 00:00:00+00:00,2.175194025039673,2.175194025039673,0,0.0852700024843216,0.0852700024843216,0,10.199999809265137,10.199999809265137,0,0.7350749969482422,0.7350749969482422,0
2004-11-17 00:00:00+00:00,2.227818965911865,2.227818965911865,6992725,0.0911500006914138,0.0911500006914138,154012216,10.100000381469728,10.100000381469728,464502000,0.7350749969482422,0.7309219837188721,3706183
2004-11-18 00:00:00+00:00,2.333070993423462,2.333070993423462,9064388,0.0918850004673004,0.0918850004673004,39735190,10.100000381469728,10.100000381469728,581265000,0.7516869902610779,0.7475339770317078,4733758
2004-11-19 00:00:00+00:00,2.333070993423462,2.333070993423462,5272274,0.095560997724533,0.095560997724533,140735756,10.399999618530272,10.399999618530272,879923000,0.7516869902610779,0.7433810234069824,2992374
2004-11-22 00:00:00+00:00,2.333070993423462,2.333070993423462,1941808,0.0962959975004196,0.0962959975004196,61754297,10.199999809265137,10.199999809265137,153676000,0.7475339770317078,0.7392280101776123,1268009
2004-11-23 00:00:00+00:00,2.368155002593994,2.368155002593994,9710783,0.0948259979486465,0.0948259979486465,93186570,10.300000190734863,10.300000190734863,422898000,0.7516869902610779,0.7433810234069824,3996843
2004-11-24 00:00:00+00:00,2.4207799434661865,2.4207799434661865,6246048,0.1014410033822059,0.1014410033822059,93249934,10.399999618530272,10.399999618530272,298958000,0.7516869902610779,0.7433810234069824,2316370
2004-11-25 00:00:00+00:00,2.40323805809021,2.40323805809021,2889749,0.1043820008635521,0.1043820008635521,108968699,10.399999618530272,10.399999618530272,337876000,0.755840003490448,0.7433810234069824,3719961
2004-11-26 00:00:00+00:00,2.4207799434661865,2.4207799434661865,1657436,0.102912001311779,0.102912001311779,57110230,10.399999618530272,10.399999618530272,98111330,0.755840003490448,0.7350749969482422,1362202
2004-11-29 00:00:00+00:00,2.368155002593994,2.368155002593994,2507320,0.0999709963798523,0.0999709963798523,34901579,10.199999809265137,10.199999809265137,216313000,0.7350749969482422,0.722616970539093,2334133
2004-11-30 00:00:00+00:00,2.368155002593994,2.368155002593994,2739247,0.0962959975004196,0.0962959975004196,57133235,10.0,10.0,136630000,0.7143110036849976,0.6893929839134216,2692060
2004-12-01 00:00:00+00:00,2.4207799434661865,2.4207799434661865,4588718,0.0985009968280792,0.0985009968280792,48136056,10.199999809265137,10.199999809265137,256038000,0.7060049772262573,0.6976990103721619,3260325
2004-12-02 00:00:00+00:00,2.508490085601806,2.508490085601806,9520452,0.095560997724533,0.095560997724533,56661916,10.300000190734863,10.300000190734863,150284000,0.701852023601532,0.701852023601532,3328813
2004-12-03 00:00:00+00:00,2.578656911849976,2.578656911849976,9349765,0.0860050022602081,0.0860050022602081,113669736,10.300000190734863,10.300000190734863,124314000,0.7143110036849976,0.7060049772262573,5602547
2004-12-06 00:00:00+00:00,2.5961990356445312,2.5961990356445312,5639518,0.0874750018119812,0.0874750018119812,31161218,10.199999809265137,10.199999809265137,161502000,0.7060049772262573,0.6935459971427917,2671708
2004-12-07 00:00:00+00:00,2.5961990356445312,2.5961990356445312,3165302,0.0845339968800544,0.0845339968800544,11312774,10.300000190734863,10.300000190734863,272066000,0.7309219837188721,0.726768970489502,9311775
2004-12-08 00:00:00+00:00,2.561115026473999,2.561115026473999,5980738,0.0808589980006218,0.0808589980006218,45584358,10.199999809265137,10.199999809265137,249853000,0.7475339770317078,0.7392280101776123,5611470
2004-12-09 00:00:00+00:00,2.508490085601806,2.508490085601806,5546760,0.075713001191616,0.075713001191616,20920109,10.100000381469728,10.100000381469728,289708000,0.7475339770317078,0.726768970489502,3727316
2004-12-10 00:00:00+00:00,2.666367053985596,2.666367053985596,6384246,0.0793889984488487,0.0793889984488487,38554883,10.399999618530272,10.399999618530272,373356000,0.7475339770317078,0.7309219837188721,1640508
2004-12-13 00:00:00+00:00,2.771617889404297,2.771617889404297,7487177,0.0786539986729621,0.0786539986729621,11437666,10.5,10.5,253594000,0.7599930167198181,0.7599930167198181,4425576
2004-12-14 00:00:00+00:00,2.894411087036133,2.894411087036133,9861540,0.0815939977765083,0.0815939977765083,40319337,10.699999809265137,10.699999809265137,282194000,0.7682989835739136,0.755840003490448,3702839
2004-12-15 00:00:00+00:00,2.736534118652344,2.736534118652344,8398324,0.0786539986729621,0.0786539986729621,15182571,10.699999809265137,10.699999809265137,328067000,0.7599930167198181,0.7516869902610779,1839292
2004-12-16 00:00:00+00:00,2.736534118652344,2.736534118652344,10580637,0.0786539986729621,0.0786539986729621,13766452,10.600000381469728,10.600000381469728,577972000,0.7682989835739136,0.7475339770317078,4904001
2004-12-17 00:00:00+00:00,2.8242440223693848,2.8242440223693848,12007676,0.0779189988970756,0.0779189988970756,18564868,10.600000381469728,10.600000381469728,239756000,0.755840003490448,0.7475339770317078,8270035
2004-12-20 00:00:00+00:00,2.8593270778656006,2.8593270778656006,4835131,0.0801239982247352,0.0801239982247352,46837010,10.800000190734863,10.800000190734863,340123000,0.7641459703445435,0.7599930167198181,4374693
2004-12-21 00:00:00+00:00,2.771617889404297,2.771617889404297,2393330,0.0823289975523948,0.0823289975523948,92538212,10.600000381469728,10.600000381469728,131714000,0.755840003490448,0.7475339770317078,5677801
2004-12-22 00:00:00+00:00,2.771617889404297,2.771617889404297,1538582,0.0815939977765083,0.0815939977765083,11189695,10.399999618530272,10.399999618530272,104593000,0.7599930167198181,0.7599930167198181,8082078
2004-12-23 00:00:00+00:00,2.8242440223693848,2.8242440223693848,3732576,0.0815939977765083,0.0815939977765083,21000922,10.600000381469728,10.600000381469728,229177000,0.7932170033454895,0.7766050100326538,8291088
2004-12-24 00:00:00+00:00,2.894411087036133,2.894411087036133,2797653,0.0801239982247352,0.0801239982247352,2839552,10.600000381469728,10.600000381469728,41990622,0.7807580232620239,0.7724519968032837,1461173
2004-12-27 00:00:00+00:00,2.894411087036133,2.894411087036133,940556,0.0830639973282814,0.0830639973282814,39699119,10.600000381469728,10.600000381469728,71645865,0.7766050100326538,0.7724519968032837,1763609
2004-12-28 00:00:00+00:00,2.929495096206665,2.929495096206665,920088,0.0815939977765083,0.0815939977765083,14207603,10.600000381469728,10.600000381469728,47086644,0.7890639901161194,0.7807580232620239,2827153
2004-12-29 00:00:00+00:00,2.929495096206665,2.929495096206665,1668526,0.0845339968800544,0.0845339968800544,82646243,10.699999809265137,10.699999809265137,197089000,0.7849109768867493,0.7724519968032837,3959239
2004-12-30 00:00:00+00:00,2.929495096206665,2.929495096206665,0,0.0837989971041679,0.0837989971041679,0,10.699999809265137,10.699999809265137,0,0.7807580232620239,0.7807580232620239,0
2004-12-31 00:00:00+00:00,2.929495096206665,2.929495096206665,0,0.0837989971041679,0.0837989971041679,0,10.699999809265137,10.699999809265137,0,0.7807580232620239,0.7807580232620239,0
2005-01-03 00:00:00+00:00,2.982120990753174,2.982120990753174,1682053,0.0867400020360946,0.0867400020360946,43457874,10.699999809265137,10.699999809265137,0,0.7973700165748596,0.7973700165748596,3819607
2005-01-04 00:00:00+00:00,2.876868963241577,2.876868963241577,4206907,0.0882100015878677,0.0882100015878677,53979901,10.600000381469728,10.600000381469728,284900,0.7973700165748596,0.7973700165748596,5862910
2005-01-05 00:00:00+00:00,2.718991994857788,2.718991994857788,5705462,0.0867400020360946,0.0867400020360946,28098731,10.300000190734863,10.300000190734863,199600,0.7724519968032837,0.7724519968032837,2456092
2005-01-06 00:00:00+00:00,2.736534118652344,2.736534118652344,3115528,0.0882100015878677,0.0882100015878677,24159331,10.300000190734863,10.300000190734863,178900,0.7932170033454895,0.7932170033454895,2167074
2005-01-07 00:00:00+00:00,2.8242440223693848,2.8242440223693848,7272879,0.0882100015878677,0.0882100015878677,23182303,10.5,10.5,221200,0.7849109768867493,0.7849109768867493,2265919
2005-01-10 00:00:00+00:00,2.929495096206665,2.929495096206665,10116148,0.0896800011396408,0.0896800011396408,47842392,10.600000381469728,10.600000381469728,119200,0.8056759834289551,0.8056759834289551,5682784
2005-01-11 00:00:00+00:00,2.876868963241577,2.876868963241577,9165369,0.0911500006914138,0.0911500006914138,57994802,10.5,10.5,89000,0.8181350231170654,0.8181350231170654,3112542
2005-01-12 00:00:00+00:00,2.929495096206665,2.929495096206665,10677629,0.0904150009155273,0.0904150009155273,34013136,10.600000381469728,10.600000381469728,488300,0.830594003200531,0.830594003200531,8471197
2005-01-13 00:00:00+00:00,2.929495096206665,2.929495096206665,3444483,0.0911500006914138,0.0911500006914138,66417755,10.699999809265137,10.699999809265137,267900,0.8347470164299011,0.8347470164299011,9123939
2005-01-14 00:00:00+00:00,2.9470369815826416,2.9470369815826416,11632387,0.0926200002431869,0.0926200002431869,66303891,10.699999809265137,10.699999809265137,476300,0.8887349963188171,0.8887349963188171,12320840
2005-01-17 00:00:00+00:00,2.982120990753174,2.982120990753174,2457298,0.0918850004673004,0.0918850004673004,17841572,10.800000190734863,10.800000190734863,384300,0.8970410227775574,0.8970410227775574,2580889
2005-01-18 00:00:00+00:00,2.9119529724121094,2.9119529724121094,5155949,0.0933550000190734,0.0933550000190734,38656399,11.0,11.0,859700,0.9136530160903932,0.9136530160903932,4312252
2005-01-19 00:00:00+00:00,3.087372064590454,3.087372064590454,1820855,0.0962959975004196,0.0962959975004196,87283597,11.0,11.0,390300,0.909500002861023,0.909500002861023,1749590
2005-01-20 00:00:00+00:00,3.087372064590454,3.087372064590454,0,0.0962959975004196,0.0962959975004196,0,11.0,11.0,0,0.909500002861023,0.909500002861023,0
2005-01-21 00:00:00+00:00,3.087372064590454,3.087372064590454,0,0.0962959975004196,0.0962959975004196,0,11.0,11.0,0,0.909500002861023,0.909500002861023,0
2005-01-24 00:00:00+00:00,3.087372064590454,3.087372064590454,0,0.0962959975004196,0.0962959975004196,0,11.0,11.0,0,0.909500002861023,0.909500002861023,0
2005-01-25 00:00:00+00:00,2.9119529724121094,2.9119529724121094,3583297,0.095560997724533,0.095560997724533,27517575,11.399999618530272,11.399999618530272,908600,0.8638179898262024,0.8638179898262024,4168856
2005-01-26 00:00:00+00:00,2.9470369815826416,2.9470369815826416,6803010,0.0970309972763061,0.0970309972763061,54136209,11.399999618530272,11.399999618530272,289600,0.8430529832839966,0.8430529832839966,7940993
2005-01-27 00:00:00+00:00,2.9470369815826416,2.9470369815826416,6677208,0.0999709963798523,0.0999709963798523,46473302,11.5,11.5,1114500,0.8555120229721069,0.8555120229721069,11820269
2005-01-28 00:00:00+00:00,2.894411087036133,2.894411087036133,4972203,0.1007060036063194,0.1007060036063194,31262032,11.5,11.5,216900,0.8472059965133667,0.8472059965133667,4618779
2005-01-31 00:00:00+00:00,2.894411087036133,2.894411087036133,4413016,0.0999709963798523,0.0999709963798523,31818021,11.300000190734863,11.300000190734863,185300,0.8472059965133667,0.8472059965133667,3845988
2005-02-01 00:00:00+00:00,2.9119529724121094,2.9119529724121094,3909578,0.1007060036063194,0.1007060036063194,31438610,11.600000381469728,11.600000381469728,385500,0.8638179898262024,0.8638179898262024,10652291
2005-02-02 00:00:00+00:00,2.929495096206665,2.929495096206665,11643055,0.0992359966039657,0.0992359966039657,17325306,11.600000381469728,11.600000381469728,343000,0.8555120229721069,0.8555120229721069,5431171
2005-02-03 00:00:00+00:00,2.894411087036133,2.894411087036133,3645924,0.0999709963798523,0.0999709963798523,29570258,11.600000381469728,11.600000381469728,243300,0.8555120229721069,0.8555120229721069,4525309
2005-02-04 00:00:00+00:00,2.8242440223693848,2.8242440223693848,7668170,0.0985009968280792,0.0985009968280792,19140874,11.899999618530272,11.899999618530272,434400,0.8472059965133667,0.8472059965133667,1365456
2005-02-07 00:00:00+00:00,2.876868963241577,2.876868963241577,8775964,0.0977659970521926,0.0977659970521926,7523603,11.899999618530272,11.899999618530272,164500,0.8679710030555725,0.8679710030555725,8957061
2005-02-08 00:00:00+00:00,2.894411087036133,2.894411087036133,9532559,0.0962959975004196,0.0962959975004196,5198707,11.600000381469728,11.600000381469728,120600,0.8721230030059814,0.8721230030059814,15461498
2005-02-09 00:00:00+00:00,2.876868963241577,2.876868963241577,10784009,0.09409099817276,0.09409099817276,9818435,11.399999618530272,11.399999618530272,204000,0.8596649765968323,0.8596649765968323,3327126
2005-02-10 00:00:00+00:00,2.8417859077453613,2.8417859077453613,4423149,0.0962959975004196,0.0962959975004196,37715422,11.5,11.5,190500,0.8472059965133667,0.8472059965133667,8209013
2005-02-11 00:00:00+00:00,2.806701898574829,2.806701898574829,12451201,0.0970309972763061,0.0970309972763061,24070770,11.600000381469728,11.600000381469728,205200,0.8638179898262024,0.8638179898262024,6200620
2005-02-14 00:00:00+00:00,2.806701898574829,2.806701898574829,3144584,0.0992359966039657,0.0992359966039657,31013490,11.600000381469728,11.600000381469728,71800,0.8721230030059814,0.8721230030059814,2742272
2005-02-15 00:00:00+00:00,2.8417859077453613,2.8417859077453613,6959116,0.0999709963798523,0.0999709963798523,16182855,11.699999809265137,11.699999809265137,267900,0.8721230030059814,0.8721230030059814,4897009
2005-02-16 00:00:00+00:00,2.806701898574829,2.806701898574829,7640602,0.1080569997429847,0.1080569997429847,139664231,11.699999809265137,11.699999809265137,365200,0.8762760162353516,0.8762760162353516,9835878
2005-02-17 00:00:00+00:00,2.771617889404297,2.771617889404297,6075075,0.1168780028820037,0.1168780028820037,191045391,11.5,11.5,244900,0.8555120229721069,0.8555120229721069,3667465
2005-02-18 00:00:00+00:00,2.666367053985596,2.666367053985596,11243443,0.1198190003633499,0.1198190003633499,169713753,11.199999809265137,11.199999809265137,170400,0.8513590097427368,0.8513590097427368,1651116
2005-02-21 00:00:00+00:00,2.543572902679444,2.543572902679444,15201543,0.1176130026578903,0.1176130026578903,46153747,11.100000381469728,11.100000381469728,88000,0.8430529832839966,0.8430529832839966,3190409
2005-02-22 00:00:00+00:00,2.561115026473999,2.561115026473999,23242006,0.1124679967761039,0.1124679967761039,29652154,11.100000381469728,11.100000381469728,96400,0.8347470164299011,0.8347470164299011,1776410
2005-02-23 00:00:00+00:00,2.5961990356445312,2.5961990356445312,7551529,0.1176130026578903,0.1176130026578903,170087043,11.100000381469728,11.100000381469728,77700,0.830594003200531,0.830594003200531,2372060
2005-02-24 00:00:00+00:00,2.666367053985596,2.666367053985596,13254589,0.1198190003633499,0.1198190003633499,118339668,11.199999809265137,11.199999809265137,77500,0.8430529832839966,0.8430529832839966,2711306
2005-02-25 00:00:00+00:00,2.736534118652344,2.736534118652344,19448118,0.1198190003633499,0.1198190003633499,31494930,11.300000190734863,11.300000190734863,115800,0.8596649765968323,0.8596649765968323,4695548
2005-02-28 00:00:00+00:00,2.736534118652344,2.736534118652344,6041920,0.1315799951553344,0.1315799951553344,212303567,11.300000190734863,11.300000190734863,97800,0.8638179898262024,0.8638179898262024,3147476
2005-03-01 00:00:00+00:00,2.7540760040283203,2.7540760040283203,5498330,0.133784994482994,0.133784994482994,140021332,11.199999809265137,11.199999809265137,144700,0.8638179898262024,0.8638179898262024,2960646
2005-03-02 00:00:00+00:00,2.7014501094818115,2.7014501094818115,4618900,0.132314994931221,0.132314994931221,59882743,11.300000190734863,11.300000190734863,203300,0.8513590097427368,0.8513590097427368,990851
2005-03-03 00:00:00+00:00,2.6312830448150635,2.6312830448150635,12596784,0.1418710052967071,0.1418710052967071,156879754,11.600000381469728,11.600000381469728,504800,0.8513590097427368,0.8513590097427368,1790896
2005-03-04 00:00:00+00:00,2.6312830448150635,2.6312830448150635,5311463,0.1448120027780532,0.1448120027780532,189121399,11.300000190734863,11.300000190734863,193800,0.8472059965133667,0.8472059965133667,1871445
2005-03-07 00:00:00+00:00,2.666367053985596,2.666367053985596,5115557,0.1448120027780532,0.1448120027780532,45953363,11.300000190734863,11.300000190734863,133100,0.8513590097427368,0.8513590097427368,2365583
2005-03-08 00:00:00+00:00,2.613740921020508,2.613740921020508,3857822,0.1639239937067031,0.1639239937067031,322062477,11.399999618530272,11.399999618530272,204400,0.8513590097427368,0.8513590097427368,5887822
2005-03-09 00:00:00+00:00,2.561115026473999,2.561115026473999,7428492,0.1903869956731796,0.1903869956731796,377095587,11.399999618530272,11.399999618530272,339600,0.8472059965133667,0.8472059965133667,1698913
2005-03-10 00:00:00+00:00,2.490947961807251,2.490947961807251,9519068,0.1856089979410171,0.1856089979410171,386928579,11.300000190734863,11.300000190734863,267100,0.8347470164299011,0.8347470164299011,2156528
2005-03-11 00:00:00+00:00,2.561115026473999,2.561115026473999,8689374,0.1808310002088546,0.1808310002088546,261029937,11.399999618530272,11.399999618530272,99000,0.8347470164299011,0.8347470164299011,1704254
2005-03-14 00:00:00+00:00,2.543572902679444,2.543572902679444,9756386,0.1856089979410171,0.1856089979410171,162872246,11.100000381469728,11.100000381469728,156800,0.830594003200531,0.830594003200531,959544
2005-03-15 00:00:00+00:00,2.508490085601806,2.508490085601806,11697058,0.1712750047445297,0.1712750047445297,89547548,10.899999618530272,10.899999618530272,229000,0.7890639901161194,0.7890639901161194,5334696
2005-03-16 00:00:00+00:00,2.438322067260742,2.438322067260742,16271804,0.1661289930343628,0.1661289930343628,98318080,10.699999809265137,10.699999809265137,188200,0.7766050100326538,0.7766050100326538,3504151
2005-03-17 00:00:00+00:00,2.280445098876953,2.280445098876953,15444998,0.1440760046243667,0.1440760046243667,163786832,10.100000381469728,10.100000381469728,277800,0.7143110036849976,0.7143110036849976,3719934
2005-03-18 00:00:00+00:00,2.4558639526367188,2.4558639526367188,14120195,0.1426060050725937,0.1426060050725937,360522437,10.600000381469728,10.600000381469728,145900,0.7309219837188721,0.7309219837188721,6087448
2005-03-21 00:00:00+00:00,2.333070993423462,2.333070993423462,7341865,0.1653939932584762,0.1653939932584762,239558997,10.300000190734863,10.300000190734863,87200,0.7143110036849976,0.7143110036849976,1803354
2005-03-22 00:00:00+00:00,2.333070993423462,2.333070993423462,9622321,0.1742150038480758,0.1742150038480758,227061013,10.300000190734863,10.300000190734863,132700,0.7184640169143677,0.7184640169143677,1920254
2005-03-23 00:00:00+00:00,2.368155002593994,2.368155002593994,14991708,0.1793610006570816,0.1793610006570816,254296036,10.0,10.0,230700,0.6893929839134216,0.6893929839134216,5293583
2005-03-24 00:00:00+00:00,2.368155002593994,2.368155002593994,10756267,0.1734800040721893,0.1734800040721893,105391533,10.0,10.0,134800,0.6935459971427917,0.6935459971427917,5238225
2005-03-25 00:00:00+00:00,2.368155002593994,2.368155002593994,6326496,0.1734800040721893,0.1734800040721893,78358798,10.699999809265137,10.699999809265137,324500,0.722616970539093,0.722616970539093,7124672
2005-03-28 00:00:00+00:00,2.262902975082397,2.262902975082397,8101727,0.1698040068149566,0.1698040068149566,88442644,10.399999618530272,10.399999618530272,196400,0.6976990103721619,0.6976990103721619,5445349
2005-03-29 00:00:00+00:00,2.210278034210205,2.210278034210205,10909865,0.1808310002088546,0.1808310002088546,221138445,10.5,10.5,153200,0.6686279773712158,0.6686279773712158,7098854
2005-03-30 00:00:00+00:00,2.175194025039673,2.175194025039673,11776026,0.1947969943284988,0.1947969943284988,391948396,10.600000381469728,10.600000381469728,108200,0.6644750237464905,0.6644750237464905,5864735
2005-03-31 00:00:00+00:00,2.262902975082397,2.262902975082397,19306973,0.1856089979410171,0.1856089979410171,114212399,10.0,10.0,300800,0.6935459971427917,0.6935459971427917,13026778
2005-04-01 00:00:00+00:00,2.3506131172180176,2.3506131172180176,10860913,0.1778900027275085,0.1778900027275085,171352336,10.100000381469728,10.100000381469728,321500,0.7475339770317078,0.7475339770317078,14980661
2005-04-04 00:00:00+00:00,2.3506131172180176,2.3506131172180176,6963477,0.1830359995365142,0.1830359995365142,148843286,9.850000381469728,9.850000381469728,121400,0.7682989835739136,0.7682989835739136,5652964
2005-04-05 00:00:00+00:00,2.3506131172180176,2.3506131172180176,6141137,0.1808310002088546,0.1808310002088546,78910162,9.850000381469728,9.850000381469728,79200,0.7516869902610779,0.7516869902610779,2510963
2005-04-06 00:00:00+00:00,2.4207799434661865,2.4207799434661865,9807515,0.1764200031757354,0.1764200031757354,90938541,9.949999809265137,9.949999809265137,169600,0.7807580232620239,0.7807580232620239,4902162
2005-04-07 00:00:00+00:00,2.4207799434661865,2.4207799434661865,4164283,0.1764200031757354,0.1764200031757354,47715196,9.899999618530272,9.899999618530272,102600,0.7682989835739136,0.7682989835739136,2806342
2005-04-08 00:00:00+00:00,2.4558639526367188,2.4558639526367188,5719609,0.1742150038480758,0.1742150038480758,13780417,9.899999618530272,9.899999618530272,64200,0.7641459703445435,0.7641459703445435,1425220
2005-04-11 00:00:00+00:00,2.3856959342956543,2.3856959342956543,6406866,0.1624539941549301,0.1624539941549301,64598514,9.699999809265137,9.699999809265137,125300,0.7392280101776123,0.7392280101776123,1902960
2005-04-12 00:00:00+00:00,2.40323805809021,2.40323805809021,12952604,0.1631889939308166,0.1631889939308166,94975481,9.699999809265137,9.699999809265137,61400,0.7143110036849976,0.7143110036849976,2271072
2005-04-13 00:00:00+00:00,2.368155002593994,2.368155002593994,7518582,0.1595129966735839,0.1595129966735839,42894131,9.449999809265137,9.449999809265137,169100,0.6935459971427917,0.6935459971427917,4669986
2005-04-14 00:00:00+00:00,2.3155291080474854,2.3155291080474854,3515564,0.160982996225357,0.160982996225357,57480033,9.449999809265137,9.449999809265137,68100,0.701852023601532,0.701852023601532,3417379
2005-04-15 00:00:00+00:00,2.1927359104156494,2.1927359104156494,8738129,0.1506920009851455,0.1506920009851455,48114605,9.0,9.0,88500,0.6644750237464905,0.6644750237464905,3979309
2005-04-18 00:00:00+00:00,2.210278034210205,2.210278034210205,8108106,0.1477520018815994,0.1477520018815994,120750676,8.199999809265137,8.199999809265137,240300,0.6312509775161743,0.6312509775161743,4278931
2005-04-19 00:00:00+00:00,2.227818965911865,2.227818965911865,8178232,0.1301099956035614,0.1301099956035614,128968892,8.649999618530273,8.649999618530273,363800,0.6395570039749146,0.6395570039749146,6906293
2005-04-20 00:00:00+00:00,2.2979869842529297,2.2979869842529297,5059905,0.1396660059690475,0.1396660059690475,83415073,9.0,9.0,237700,0.64786297082901,0.64786297082901,7815459
2005-04-21 00:00:00+00:00,2.2979869842529297,2.2979869842529297,4057519,0.1374610066413879,0.1374610066413879,33843225,8.949999809265137,8.949999809265137,120300,0.6312509775161743,0.6312509775161743,3818311
2005-04-22 00:00:00+00:00,2.333070993423462,2.333070993423462,3499637,0.1396660059690475,0.1396660059690475,45128562,9.0,9.0,69300,0.6520159840583801,0.6520159840583801,10310338
2005-04-25 00:00:00+00:00,2.333070993423462,2.333070993423462,3336829,0.1462820023298263,0.1462820023298263,54970260,9.0,9.0,193300,0.6520159840583801,0.6520159840583801,2390192
2005-04-26 00:00:00+00:00,2.3506131172180176,2.3506131172180176,5629906,0.1506920009851455,0.1506920009851455,91137701,9.300000190734863,9.300000190734863,311400,0.6603220105171204,0.6603220105171204,9577253
2005-04-27 00:00:00+00:00,2.333070993423462,2.333070993423462,4422017,0.1462820023298263,0.1462820023298263,30304866,9.550000190734863,9.550000190734863,283500,0.6395570039749146,0.6395570039749146,2347581
2005-04-28 00:00:00+00:00,2.2979869842529297,2.2979869842529297,5150345,0.1381960064172744,0.1381960064172744,108840922,8.949999809265137,8.949999809265137,131000,0.6354039907455444,0.6354039907455444,4243636
2005-04-29 00:00:00+00:00,2.3856959342956543,2.3856959342956543,8439139,0.1359910070896148,0.1359910070896148,54225314,9.25,9.25,84300,0.627098023891449,0.627098023891449,4339837
2005-05-02 00:00:00+00:00,2.4558639526367188,2.4558639526367188,3971342,0.1367260068655014,0.1367260068655014,38483494,9.550000190734863,9.550000190734863,200400,0.6395570039749146,0.6395570039749146,3949971
2005-05-03 00:00:00+00:00,2.40323805809021,2.40323805809021,7594863,0.1381960064172744,0.1381960064172744,43712266,9.5,9.5,66500,0.6520159840583801,0.6520159840583801,7214116
2005-05-04 00:00:00+00:00,2.543572902679444,2.543572902679444,10803984,0.1345199942588806,0.1345199942588806,33604749,9.399999618530272,9.399999618530272,106100,0.676934003829956,0.676934003829956,12747576
2005-05-05 00:00:00+00:00,2.5961990356445312,2.5961990356445312,8869309,0.1367260068655014,0.1367260068655014,73180632,9.550000190734863,9.550000190734863,241900,0.701852023601532,0.701852023601532,13248384
2005-05-06 00:00:00+00:00,2.578656911849976,2.578656911849976,4918925,0.1352549940347671,0.1352549940347671,13633088,9.5,9.5,127600,0.701852023601532,0.701852023601532,4264349
